exp,algo,scale,hostname,recv_drop,recv_errs,recv_packets,send_bytes,send_drop,send_errs,send_packets,timestamp
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,59149,3399007,0,0,50537,1.513224583693871E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,35468,1932294,0,0,28633,1.513224583693922E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,36268,1933119,0,0,28472,1.513224583694688E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,15378,627509,0,0,8835,1.51322458869149E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,27030,1592357,0,0,22627,1.513224588695456E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,26830,1458305,0,0,21575,1.513224588695492E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,13756,622860,0,0,9114,1.513224588697149E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,18734,1035081,0,0,15081,1.51322458869783E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,50750,2833494,0,0,42336,1.513224588697976E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,41929,2272774,0,0,33459,1.513224588699245E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,54806,2764696,0,0,41470,1.513224593695507E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,31101,1702223,0,0,25429,1.513224593699401E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,11867,669992,0,0,10091,1.513224593700339E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,19641,982413,0,0,14701,1.513224593701156E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,7292,320226,0,0,4482,1.513224593701884E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,1111,23487,0,0,288,1.513224593702017E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,53903,2962703,0,0,44249,1.513224593702714E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,27511,1344439,0,0,20110,1.513224598699478E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,39973,2458852,0,0,34502,1.513224598703446E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,8268,406454,0,0,5488,1.513224598704358E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,28198,1539211,0,0,22463,1.513224598705145E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,21480,1161426,0,0,17177,1.51322459870565E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,13907,669877,0,0,10030,1.513224598706823E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,458,10923,0,0,116,1.513224598707958E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,25337,1228704,0,0,18422,1.513224603703458E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,22514,1287489,0,0,19201,1.513224603707447E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,48460,2619928,0,0,38900,1.513224603709148E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,46434,2606440,0,0,38685,1.513224603709776E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,17353,927199,0,0,13627,1.513224603710549E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,12760,619698,0,0,9188,1.513224603710722E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,2913,176389,0,0,2449,1.513224603713048E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,7131,362113,0,0,4738,1.513224608707478E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,27888,1745453,0,0,25083,1.513224608711432E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,35446,1854576,0,0,27784,1.513224608712356E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,25651,1379157,0,0,20580,1.513224608713131E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,29768,1598183,0,0,23754,1.513224608713846E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,754,18895,0,0,221,1.513224608714694E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,25738,1442091,0,0,20790,1.513224608717859E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,13144,742302,0,0,11191,1.513224613711489E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,10371,585117,0,0,8468,1.513224613717039E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,59052,3132279,0,0,46765,1.513224613717708E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,1043,22076,0,0,277,1.513224613718142E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,10911,600281,0,0,8681,1.51322461371895E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,6634,347386,0,0,4825,1.513224613718972E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,51187,2776646,0,0,41336,1.51322461372344E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,22571,1120648,0,0,16559,1.513224618717146E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,2922,85359,0,0,1225,1.513224618721231E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,47001,2929255,0,0,41881,1.513224618722613E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,33890,2010259,0,0,29628,1.5132246187227E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,1538,31430,0,0,417,1.513224618723201E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,4438,224848,0,0,2663,1.513224618723646E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,25498,1389128,0,0,20641,1.513224618725925E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,68917,3549517,0,0,53253,1.513224623719471E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,23162,1307246,0,0,19112,1.513224623726722E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,31473,1928367,0,0,27697,1.513224623727404E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,13420,822062,0,0,11820,1.513224623727549E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,58676,3211239,0,0,48048,1.513224623728964E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,704,16748,0,0,195,1.513224623729307E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,11330,626448,0,0,8904,1.513224623729843E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,20764,1017953,0,0,15102,1.513224628725044E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,48604,2581732,0,0,38554,1.513224628730989E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,20820,1234038,0,0,18398,1.513224628731502E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,12770,729724,0,0,10759,1.513224628732355E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,43407,2423994,0,0,36278,1.513224628732402E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,8625,338711,0,0,4888,1.513224628733929E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,20675,1272051,0,0,18713,1.513224628734808E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,22,15782,0,0,32,1.51322463373058E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,7059,400425,0,0,5703,1.513224633734693E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,15136,1068252,0,0,13994,1.513224633735457E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,20,15781,0,0,32,1.513224633736365E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,12470,744529,0,0,10982,1.513224633737724E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,6742,435300,0,0,6246,1.51322463373898E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,21639,1182782,0,0,17712,1.513224633739615E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,19,9613,0,0,27,1.513224638736173E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,544,21800,0,0,164,1.513224638739433E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,14,5509,0,0,21,1.513224638740386E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,28,12782,0,0,34,1.513224638741128E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,22,12998,0,0,36,1.51322463874319E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,18,8863,0,0,26,1.513224638744634E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,23,15770,0,0,34,1.513224638745205E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,22,5645,0,0,24,1.513224643741691E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,7473,456886,0,0,6758,1.513224643742738E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,22,5757,0,0,30,1.513224643745913E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,18432,1124129,0,0,16703,1.513224643746736E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,18,5867,0,0,27,1.513224643746778E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,28,13102,0,0,35,1.513224643748708E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,33,10149,0,0,42,1.513224643750159E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,16,6251,0,0,25,1.513224648747263E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,2682,180998,0,0,2489,1.513224648748154E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,18,11446,0,0,27,1.513224648748905E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,31,29469,0,0,40,1.513224648751371E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,40,33195,0,0,36,1.513224648752142E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,17,5701,0,0,24,1.513224648754216E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,33,7485,0,0,38,1.513224648755752E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,36304,756936105,0,0,36528,1.513224653749921E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,46517,776069566,0,0,46703,1.513224653750747E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,41009,763237732,0,0,38263,1.513224653751475E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,35059,725467702,0,0,35925,1.513224653755429E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,39759,742287306,0,0,42048,1.513224653757183E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,34668,730991090,0,0,32920,1.51322465376134E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,34305,637472825,0,0,37259,1.513224653768396E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,1149,52787813,0,0,1211,1.513224658753966E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,1492,70224184,0,0,1511,1.513224658754765E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,1536,58369450,0,0,1556,1.513224658755504E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,2814,35067227,0,0,2530,1.513224658759444E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,1100,40684234,0,0,1115,1.513224658761206E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,3645,46259427,0,0,3304,1.51322465876555E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,4241,25803965,0,0,3758,1.513224658772377E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,31693,695862270,0,0,28637,1.513224663758038E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,38826,710285869,0,0,36783,1.513224663758699E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,35225,694748927,0,0,29634,1.513224663759495E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,29662,661806227,0,0,28037,1.513224663763458E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,32718,663702514,0,0,29680,1.513224663766756E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,29319,643052881,0,0,26404,1.513224663769711E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,28764,604260316,0,0,27005,1.51322466377807E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,8268,287274888,0,0,7923,1.513224668761958E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,12007,323274559,0,0,11876,1.51322466876277E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,8222,267296993,0,0,8096,1.5132246687635E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,13771,228582095,0,0,12698,1.513224668767459E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,8240,307079006,0,0,7405,1.513224668769223E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,18422,222106783,0,0,16240,1.51322466877359E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,17235,174840128,0,0,15452,1.51322466878041E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,21564,326424605,0,0,18446,1.513224673765981E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,10120,450142220,0,0,10026,1.51322467376683E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,23796,334351977,0,0,19008,1.51322467376761E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,15666,363833217,0,0,14174,1.513224673769372E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,22913,305793921,0,0,19627,1.513224673770294E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,12511,387754338,0,0,11629,1.513224673777562E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,12426,327990627,0,0,11827,1.51322467378444E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,21071,633166203,0,0,19269,1.513224678769942E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,37864,576175423,0,0,33449,1.513224678770783E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,27830,560234772,0,0,24962,1.51322467877149E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,22608,646564230,0,0,19990,1.513224678771633E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,23872,599479777,0,0,22095,1.513224678773317E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,28842,573091074,0,0,25646,1.513224678781538E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,27810,487975845,0,0,25079,1.513224678790138E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,5438,245176684,0,0,5005,1.513224683774779E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,13158,177899937,0,0,11663,1.513224683774947E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,13291,153021320,0,0,10582,1.513224683775507E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,6989,190927083,0,0,6442,1.513224683775773E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,11365,180663674,0,0,9959,1.513224683777403E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,5790,193595829,0,0,5243,1.513224683787021E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,7132,167227701,0,0,6518,1.513224683792436E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,15247,540727159,0,0,14371,1.513224688776556E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,33105,439756478,0,0,29098,1.513224688778736E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,24633,436915237,0,0,22792,1.513224688779465E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,17743,506062781,0,0,16708,1.513224688780433E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,18660,501016000,0,0,17389,1.51322468878119E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,24034,440890761,0,0,21811,1.513224688789549E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,20662,407936366,0,0,18876,1.513224688794613E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,63,642871,0,0,58,1.513224693780782E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,21,82236,0,0,28,1.51322469378275E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,201,3080408,0,0,158,1.51322469378507E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,104,1651180,0,0,91,1.513224693785911E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,53,637504,0,0,51,1.513224693786744E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,200,2829127,0,0,148,1.51322469379538E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,145,2138609,0,0,120,1.513224693800316E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,42,211846,0,0,47,1.5132246987854E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,90,601969,0,0,87,1.513224698786172E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,302,4087811,0,0,226,1.513224698788537E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,91,741995,0,0,103,1.513224698789332E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,49,102859,0,0,55,1.513224698791506E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,52,132572,0,0,59,1.513224698800856E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,85,655534,0,0,78,1.513224698805809E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,17,5925,0,0,23,1.513224703790949E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,12,4911,0,0,18,1.513224703791633E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,23,6400,0,0,30,1.513224703794217E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,15,5275,0,0,22,1.513224703794926E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,18,6042,0,0,27,1.513224703797006E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,23,6503,0,0,28,1.513224703806389E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,17,5644,0,0,22,1.513224703811323E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,18,6198,0,0,28,1.513224708796456E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,20,6867,0,0,28,1.513224708797248E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,19,6556,0,0,26,1.513224708799848E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,16,6342,0,0,23,1.513224708800468E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,17,6567,0,0,26,1.513224708802465E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,16,6092,0,0,25,1.513224708811912E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,17,60851,0,0,25,1.513224708816849E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,12,5717,0,0,18,1.513224713800902E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,25,6380,0,0,29,1.513224713802028E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,17,5405,0,0,24,1.513224713804718E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,21,6493,0,0,27,1.513224713805412E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,18,54874,0,0,27,1.513224713807977E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,22,6681,0,0,27,1.513224713817377E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,18,6171,0,0,25,1.513224713822345E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,26,6934,0,0,29,1.513224718806376E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,32,38565,0,0,33,1.513224718807578E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,17,5620,0,0,23,1.513224718810276E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,18,5622,0,0,25,1.513224718811101E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,17,6079,0,0,25,1.513224718813538E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,18,6017,0,0,25,1.513224718822918E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,15,5489,0,0,21,1.513224718827853E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,30,6922,0,0,34,1.513224723811814E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,30,7691,0,0,34,1.513224723813068E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,17,6123,0,0,25,1.513224723813118E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,32,75448,0,0,37,1.513224723816682E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,36,264393,0,0,39,1.513224723819102E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,38,6932,0,0,39,1.513224723828422E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,28,6604,0,0,31,1.513224723833328E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,5142,73409096,0,0,4668,1.513224728815533E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,7749,122081014,0,0,5676,1.513224728815623E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,5521,87652785,0,0,5090,1.513224728818504E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,6104,117602030,0,0,5468,1.513224728818816E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,5376,84079524,0,0,4769,1.513224728821885E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,5392,88569577,0,0,4964,1.513224728833571E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,4945,70795259,0,0,4537,1.513224728836559E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,7470,459209,0,0,3345,1.513224733819477E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,73380,3862332,0,0,56789,1.51322473382053E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,64691,3815810,0,0,53908,1.513224733821379E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,60051,3777568,0,0,48277,1.513224733822667E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,4637,405824,0,0,2060,1.513224733825872E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,35382,1987398,0,0,28941,1.513224733839038E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,58889,3218431,0,0,45931,1.513224733840341E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,30275,1097138,0,0,15226,1.513224738823514E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,7458,271388,0,0,3182,1.513224738825187E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,37808,1889802,0,0,27909,1.513224738825994E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,70200,3590714,0,0,52748,1.513224738826744E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,76459,4173582,0,0,62667,1.513224738831572E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,44571,2541819,0,0,37206,1.513224738841568E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,36181,2051803,0,0,28501,1.513224738845995E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,38999,2334623,0,0,31641,1.513224743827472E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,82637,4583480,0,0,66207,1.513224743830643E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,55867,3291097,0,0,46412,1.513224743830696E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,88316,5173594,0,0,75081,1.513224743831829E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,28417,1259152,0,0,18332,1.513224743833985E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,71835,3873378,0,0,58025,1.513224743845539E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,30166,1592948,0,0,23044,1.513224743851618E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,67910,4093220,0,0,58522,1.513224748831512E9
