moment,node,load5,load10,load15,procs
41,4,6.94,5.65,4.66,638
41,1,7.11,5.45,4.39,629
41,6,6.72,5.27,4.34,633
41,7,6.9,5.18,4.03,629
41,5,6.97,5.42,4.78,629
42,2,10.39,7.96,7.49,762
42,3,7.12,5.33,4.16,628
42,4,6.79,5.63,4.66,638
42,1,7.02,5.46,4.4,629
42,7,6.91,5.21,4.05,629
42,6,6.83,5.31,4.36,633
42,5,6.97,5.45,4.79,629
43,2,10.36,7.99,7.5,762
43,3,7.03,5.34,4.17,629
43,4,6.89,5.67,4.68,638
43,6,6.76,5.32,4.37,633
43,1,6.86,5.45,4.4,629
43,7,7.23,5.31,4.08,630
43,5,7.06,5.49,4.81,628
44,2,10.57,8.07,7.53,761
44,3,6.95,5.35,4.18,629
44,4,6.97,5.71,4.7,638
44,7,7.21,5.34,4.1,630
44,1,6.79,5.46,4.41,628
44,6,6.86,5.37,4.39,633
44,5,7.05,5.52,4.82,629
45,2,10.52,8.11,7.54,762
45,3,6.95,5.38,4.19,629
45,4,7.06,5.75,4.72,638
45,6,6.95,5.41,4.41,632
45,7,7.04,5.33,4.11,630
45,1,6.89,5.5,4.43,629
45,5,6.97,5.52,4.83,628
46,2,10.72,8.19,7.57,761
46,3,6.96,5.41,4.21,629
46,4,6.97,5.76,4.73,638
46,7,7.03,5.36,4.12,630
46,1,6.5,5.44,4.41,628
46,6,6.79,5.4,4.41,633
46,5,6.89,5.53,4.83,629
47,2,10.75,8.23,7.59,762
47,3,6.96,5.43,4.22,629
47,4,6.81,5.74,4.73,638
47,7,6.95,5.37,4.13,629
47,6,6.81,5.43,4.42,632
47,1,6.38,5.44,4.42,629
47,5,6.9,5.56,4.84,629
48,2,10.77,8.28,7.61,762
48,3,7.2,5.51,4.26,629
48,4,6.75,5.75,4.74,638
48,6,6.75,5.44,4.43,633
48,1,6.51,5.48,4.44,629
48,7,7.04,5.41,4.15,630
48,5,6.91,5.58,4.86,629
49,3,7.75,5.65,4.31,628
49,2,10.62,8.29,7.62,762
49,4,6.85,5.79,4.75,638
49,6,6.93,5.5,4.46,633
49,7,7.27,5.49,4.18,629
49,1,6.55,5.51,4.45,629
49,5,7.08,5.64,4.88,629
50,2,10.81,8.37,7.65,761
50,3,7.69,5.67,4.32,629
50,4,6.78,5.79,4.76,638
50,6,6.85,5.51,4.47,633
50,7,7.09,5.48,4.19,630
50,1,6.5,5.51,4.46,629
50,5,6.99,5.64,4.89,629
51,2,11.07,8.47,7.68,761
51,3,7.63,5.7,4.34,629
51,4,7.28,5.91,4.8,637
51,6,6.94,5.55,4.48,633
51,7,7,5.49,4.2,630
51,1,6.38,5.5,4.46,629
51,5,6.91,5.65,4.89,629
52,2,11.14,8.52,7.71,762
52,3,7.74,5.75,4.36,629
52,4,7.42,5.96,4.83,638
52,7,7.16,5.55,4.22,630
52,6,6.87,5.56,4.49,633
52,1,6.43,5.53,4.48,628
52,5,6.84,5.66,4.9,629
53,2,11.21,8.58,7.73,762
53,3,8.49,5.94,4.43,629
53,4,7.22,5.94,4.83,637
53,7,7.15,5.57,4.24,630
53,6,6.96,5.6,4.51,633
53,1,6.72,5.6,4.51,628
53,5,6.85,5.68,4.91,629
54,2,11.12,8.61,7.74,762
54,3,8.45,5.97,4.45,629
54,4,7.37,6,4.85,638
54,7,6.9,5.55,4.24,630
54,6,6.88,5.61,4.52,633
54,1,6.74,5.63,4.52,629
54,5,6.78,5.68,4.92,629
55,2,10.87,8.6,7.74,761
55,3,8.41,6.01,4.47,628
55,4,7.34,6.01,4.86,638
55,7,6.91,5.57,4.25,629
55,6,6.89,5.63,4.53,632
55,1,6.76,5.65,4.53,629
55,5,6.64,5.67,4.92,628
56,2,10.96,8.65,7.77,762
56,3,8.38,6.04,4.49,628
56,4,7.31,6.03,4.87,638
56,7,6.83,5.58,4.26,629
56,6,6.74,5.62,4.54,633
56,1,6.86,5.69,4.55,629
56,5,6.75,5.71,4.93,629
57,2,10.88,8.68,7.78,762
57,3,8.11,6.02,4.49,629
57,4,7.36,6.06,4.89,638
57,6,6.76,5.64,4.55,633
57,7,6.93,5.62,4.28,627
57,1,7.03,5.74,4.58,629
57,5,6.85,5.75,4.95,629
58,2,10.73,8.68,7.79,762
58,3,7.86,6,4.5,629
58,4,7.42,6.09,4.91,638
58,6,6.78,5.66,4.56,633
58,7,6.93,5.64,4.3,629
58,1,7.11,5.78,4.6,629
58,5,6.86,5.77,4.96,629
59,2,10.83,8.74,7.81,762
59,3,7.87,6.04,4.51,629
59,4,7.38,6.11,4.92,638
59,7,6.94,5.67,4.31,629
59,6,6.8,5.69,4.58,633
59,5,6.87,5.79,4.97,629
59,1,7.34,5.85,4.63,629
60,2,10.93,8.79,7.83,761
60,3,7.8,6.05,4.53,629
60,4,7.27,6.11,4.93,637
60,7,7.1,5.72,4.34,629
60,6,6.57,5.66,4.57,632
60,5,6.96,5.83,4.99,628
60,1,7.15,5.84,4.63,629
61,2,10.29,8.69,7.81,764
61,3,7.17,5.95,4.5,630
61,4,6.69,6.01,4.9,639
61,7,6.53,5.63,4.31,631
61,6,6.21,5.6,4.56,634
61,5,6.56,5.77,4.97,630
61,1,7.14,5.86,4.64,631
62,2,10.43,8.75,7.83,812
62,3,7,5.94,4.51,660
62,4,6.55,5.99,4.9,671
62,7,6.33,5.6,4.31,663
62,6,6.19,5.6,4.57,666
62,5,6.44,5.75,4.97,664
62,1,6.65,5.78,4.62,663
63,2,10.63,8.82,7.86,815
63,3,7.8,6.12,4.57,661
63,4,6.51,5.99,4.91,673
63,7,6.55,5.66,4.34,665
63,6,6.26,5.63,4.58,666
63,5,6.4,5.76,4.98,664
63,1,6.44,5.75,4.62,665
64,2,10.74,8.87,7.88,815
64,3,7.74,6.14,4.59,661
64,4,6.55,6.01,4.92,673
64,7,6.42,5.64,4.34,665
64,6,6.4,5.67,4.6,667
64,5,6.53,5.79,5,665
64,1,6.48,5.77,4.63,665
65,2,10.92,8.94,7.91,815
65,3,7.6,6.13,4.59,660
65,4,6.5,6.01,4.92,673
65,7,6.47,5.67,4.36,665
65,5,6.73,5.85,5.02,665
65,6,6.36,5.67,4.61,667
65,1,6.44,5.77,4.64,665
66,2,11.17,9.03,7.94,815
66,3,7.79,6.2,4.62,661
66,4,6.54,6.02,4.93,673
66,7,6.35,5.66,4.36,665
66,5,6.75,5.87,5.03,665
66,6,6.5,5.71,4.63,667
66,1,6.49,5.79,4.65,665
67,2,11.32,9.09,7.97,815
67,3,7.73,6.21,4.64,661
67,4,6.5,6.02,4.94,673
