moment,node,recv_packets,send_bytes,send_packets
94,7,11281,171778702,11275
94,6,8388,117808697,8833
94,5,9014,100446722,9313
94,1,10085,120706551,10273
94,4,8253,120308624,7982
94,3,8747,103853797,9567
95,2,508,397514,519
95,7,526,626916,532
95,6,474,81363,464
95,5,824,142335,823
95,1,477,184113,487
95,4,1348,18605351,1621
95,3,571,1174420,632
96,2,18,6379,26
96,7,16,8739,22
96,6,18,6080,24
96,5,13,5280,21
96,1,17,5897,22
96,4,27,8169,37
96,3,16,5638,22
97,2,24,39235,30
97,7,15,6055,23
97,6,19,6034,26
97,5,26,7018,31
97,4,12,5569,20
97,1,24,22312,30
97,3,16,6430,24
98,2,22,23463,27
98,7,17,5963,24
98,6,19,6585,26
98,5,14,5478,21
98,4,22,7195,30
98,1,19,6541,26
98,3,27,7693,33
99,2,18,6558,25
99,7,20,6131,26
99,6,12,4821,18
99,5,19,6572,26
99,4,15,6229,25
99,1,18,17823,22
99,3,17,5332,23
100,2,13,5550,20
100,7,20,13409,26
100,6,19,6571,26
100,5,12,4850,18
100,4,25,9704,29
100,1,19,6770,26
100,3,21,19455,28
101,2,6598,109308311,6305
101,7,5563,96860309,5630
101,6,4944,55328180,4557
101,4,5930,96791283,5880
101,5,5638,92371966,5387
101,1,5267,71700430,4989
101,3,5480,65268472,5107
102,2,138,365353,139
102,7,164,2371375,181
102,6,104,1277702,114
102,4,129,1213592,149
102,5,156,3487024,172
102,1,101,83317,104
102,3,137,1159244,162
103,2,77,91489,97
103,7,79,381306,95
103,6,67,66279,86
103,5,79,146800,98
103,4,44,42048,56
103,1,54,51905,73
103,3,66,64465,75
104,2,38,30771,48
104,7,57,109027,73
104,6,37,37306,49
104,4,50,82977,66
104,5,53,154123,71
104,1,58,63586,76
104,3,47,60744,61
105,2,67,70628,85
105,7,96,425320,112
105,6,56,53518,71
105,4,64,62666,84
105,5,54,59852,70
105,1,54,44063,71
105,3,83,59782,98
106,2,50,53138,66
106,7,92,257727,103
106,6,71,150632,84
106,4,61,100581,78
106,5,59,97554,76
106,1,70,71471,83
106,3,57,56707,75
107,2,74,143362,90
107,7,30,47827,35
107,6,34,48499,50
107,4,49,83823,64
107,5,19,17247,29
107,1,15,21897,28
107,3,38,31148,42
108,2,25,25524,38
108,7,50,186057,50
108,6,25,9088,29
108,4,29,11182,39
108,5,13,5367,20
108,1,21,6919,27
108,3,46,7554,49
109,2,3964,59888774,3959
109,7,3638,53207057,3343
109,6,3860,75664895,3910
109,4,2927,37833521,2704
109,5,3636,66572880,3624
109,1,3917,74194883,3616
109,3,3169,25411112,2933
110,2,16101,280789868,15482
110,7,14382,212696756,14087
110,6,15587,232531601,15470
110,4,15042,279989882,14374
110,5,14994,227900223,14827
110,1,14966,209713672,14181
110,3,15918,213634711,15789
111,2,4584,27324952,4939
111,6,1270,21712769,1357
111,4,3284,39602219,4296
111,7,835,18866838,1184
111,1,2642,41812747,3321
111,5,1877,13752256,1988
111,3,987,23109255,1326
112,2,4655,168611622,5949
112,6,7582,107224430,7601
112,4,8891,131442786,9091
112,7,7281,96455171,7108
112,1,7026,110619459,7000
112,5,6348,112416458,6866
112,3,8423,93067642,8305
113,2,29,102649,47
113,6,19,31727,30
113,4,22,78535,38
113,1,23,77685,36
113,7,59,324061,71
113,5,24,143863,37
113,3,35,55255,47
114,2,88150,4714804,64463
114,6,128692,7090049,104434
114,7,16580,982697,9244
114,5,103547,5669946,83168
114,1,106181,5564646,82599
114,4,123938,6900402,97676
114,3,14105,588932,6069
115,2,153524,7976842,119270
115,6,137609,7231440,108214
115,7,202694,10957527,162393
115,5,102201,5223565,78077
115,1,114279,5998878,89757
115,4,194784,10776307,161646
115,3,38683,1505226,22312
116,2,194435,10233073,152727
116,6,100226,5482991,81966
116,4,137591,7841281,117579
116,5,113600,6391056,95574
116,7,142027,8030162,117239
116,1,122414,6720342,100365
116,3,130196,7531162,112545
117,2,166618,8509775,126793
117,6,151721,8413077,126092
117,4,132590,7671320,114899
117,5,90887,4837133,72172
117,7,168031,10052728,148056
117,1,103278,5483749,82150
117,3,141897,8080577,120989
118,2,111151,5415113,81412
118,6,103377,5725284,86067
118,4,67160,3627563,54467
118,5,91935,5232663,78816
118,7,113330,6589596,98057
118,1,61126,3257090,48815
118,3,148992,8659897,130510
119,2,67078,3507460,50651
119,6,9826,583334,7774
119,4,90568,4610223,68333
119,7,67717,3749969,52606
119,1,25114,1397508,19963
119,5,4703,255714,2957
119,3,65650,3324004,48943
120,2,173312,8449115,125934
120,6,107564,5441721,81413
120,4,155188,8130404,121735
120,7,57821,2948629,43177
120,1,94648,4665692,69858
120,5,23191,648481,9755
120,3,152167,7851730,117664
121,2,142997,7003760,104198
121,6,124426,6834972,102304
121,4,100800,5455623,81827
121,7,88142,4929810,70396
121,1,147227,8251977,123341
121,5,155681,8206176,122011
121,3,139249,7597208,113895
122,2,158337,7920188,118259
122,6,120797,6416357,95882
122,4,150981,8310143,124392
122,7,94706,5301824,76389
122,1,160400,8603122,129016
122,5,198068,11035417,165826
122,3,108477,6023945,89978
123,2,159492,8447560,126600
123,6,130291,6953553,104452
123,4,156918,8746593,131512
123,7,134238,7741318,113294
123,1,108018,5763911,86672
123,5,94209,5232150,78298
123,3,89090,4816596,72275
