moment,node,load5,load10,load15,procs
31,6,9.85,4.01,2.92,629
31,5,8.99,3.73,3.76,633
31,1,10.11,4.42,2.92,631
31,3,8.18,3.56,2.46,637
32,7,10.39,4.35,2.55,631
32,2,18.44,10,7.31,701
32,4,11.84,4.69,3.22,703
32,6,10.18,4.18,2.98,629
32,5,9.23,3.87,3.81,633
32,1,9.38,4.36,2.91,630
32,3,7.76,3.55,2.46,636
33,7,9.8,4.33,2.55,631
33,2,18,10.05,7.34,699
33,4,11.05,4.65,3.21,703
33,6,9.77,4.19,2.99,628
33,1,8.71,4.3,2.9,630
33,5,8.49,3.81,3.79,632
33,3,7.14,3.49,2.45,635
34,7,9.1,4.27,2.55,631
34,2,16.96,9.97,7.33,699
34,4,10.25,4.59,3.2,704
34,6,9.31,4.19,3,628
34,1,8.17,4.27,2.89,630
34,5,7.81,3.74,3.77,632
34,3,6.65,3.45,2.44,635
35,7,8.37,4.2,2.53,650
35,2,15.68,9.82,7.3,728
35,4,9.59,4.55,3.19,718
35,6,9.36,4.28,3.03,648
35,5,7.18,3.68,3.75,649
35,1,7.84,4.26,2.9,650
35,3,6.12,3.39,2.42,649
36,7,8.74,4.35,2.59,650
36,2,14.99,9.77,7.29,727
36,4,9.22,4.55,3.2,717
36,6,10.05,4.51,3.12,648
36,5,7.97,3.9,3.82,649
36,1,8.01,4.36,2.94,650
36,3,6.75,3.57,2.49,649
37,7,8.84,4.44,2.63,650
37,2,15.07,9.87,7.34,727
37,6,10.53,4.7,3.18,648
37,4,9.36,4.66,3.24,717
37,5,8.13,4,3.85,649
37,1,8.17,4.45,2.98,650
37,3,7.49,3.78,2.56,649
38,7,9.17,4.58,2.68,650
38,2,15.46,10.04,7.41,727
38,6,10.49,4.79,3.22,648
38,4,9.74,4.82,3.3,717
38,1,8.56,4.59,3.03,650
38,5,8.2,4.09,3.88,649
38,3,7.77,3.9,2.61,649
39,7,9.32,4.69,2.73,650
39,2,16.39,10.32,7.52,727
39,6,10.53,4.89,3.26,648
39,4,9.84,4.92,3.34,717
39,1,8.59,4.66,3.06,650
39,5,8.27,4.17,3.91,649
39,3,8.51,4.12,2.68,649
40,7,9.37,4.78,2.77,650
40,2,16.28,10.4,7.56,727
40,6,10.65,5.01,3.31,648
40,4,9.61,4.95,3.36,717
40,1,8.7,4.75,3.1,651
40,5,8.24,4.23,3.93,649
40,3,8.63,4.21,2.72,649
41,7,9.34,4.85,2.8,650
41,2,16.41,10.53,7.61,727
41,6,10.59,5.09,3.35,648
41,4,9.48,5,3.39,717
41,1,8.73,4.82,3.13,651
41,5,8.47,4.35,3.97,650
41,3,8.5,4.26,2.75,649
42,7,9.4,4.94,2.84,650
42,2,16.3,10.6,7.65,727
42,4,9.52,5.09,3.42,717
42,6,10.71,5.21,3.39,648
42,1,8.91,4.93,3.18,651
42,5,9.23,4.57,4.04,650
42,3,8.62,4.36,2.79,649
43,7,9.53,5.04,2.89,650
43,2,15.72,10.58,7.66,727
43,4,9.56,5.17,3.46,717
43,6,10.09,5.17,3.39,648
43,5,9.29,4.66,4.08,650
43,1,9,5.01,3.21,651
43,3,8.41,4.38,2.8,649
44,7,8.92,4.99,2.88,650
44,2,14.86,10.48,7.64,727
44,4,9.36,5.2,3.48,717
44,6,9.28,5.09,3.37,648
44,5,8.87,4.65,4.08,650
44,1,8.28,4.93,3.2,651
44,3,7.89,4.34,2.8,649
45,7,8.21,4.9,2.86,650
45,2,13.67,10.31,7.6,727
45,4,8.61,5.11,3.46,717
45,6,8.54,5,3.35,649
45,5,8.16,4.58,4.05,650
45,1,7.61,4.85,3.18,651
45,3,7.26,4.27,2.78,649
46,7,7.55,4.82,2.85,650
46,2,12.57,10.14,7.56,727
46,4,7.92,5.03,3.44,716
46,6,7.85,4.92,3.34,649
46,5,7.5,4.5,4.03,650
46,1,7.08,4.78,3.17,651
46,3,6.68,4.2,2.77,649
47,7,6.94,4.74,2.83,650
47,2,11.57,9.97,7.52,727
47,4,7.28,4.95,3.42,716
47,6,7.3,4.85,3.32,649
47,5,6.9,4.42,4.01,650
47,1,6.52,4.7,3.15,651
47,3,6.15,4.13,2.75,649
48,7,6.39,4.66,2.82,650
48,2,10.64,9.8,7.48,727
48,4,6.7,4.86,3.4,716
48,6,6.72,4.77,3.31,649
48,5,6.43,4.37,3.99,650
48,1,6.08,4.64,3.14,651
48,3,5.65,4.06,2.74,649
49,7,5.88,4.58,2.8,650
49,2,9.79,9.64,7.44,727
49,4,6.16,4.78,3.38,716
49,6,6.18,4.69,3.29,649
49,5,5.91,4.29,3.97,650
49,1,5.59,4.56,3.12,651
49,3,5.2,3.99,2.72,649
50,7,5.49,4.53,2.79,650
50,2,9,9.48,7.4,727
50,4,5.67,4.7,3.37,716
50,6,5.69,4.61,3.27,649
50,5,5.44,4.22,3.95,650
50,1,5.14,4.49,3.1,651
50,3,4.78,3.93,2.71,649
51,7,5.93,4.63,2.84,651
51,2,10.04,9.69,7.48,730
51,4,5.37,4.66,3.36,718
51,6,5.87,4.67,3.29,651
51,5,5.16,4.19,3.94,651
51,1,6.25,4.73,3.19,652
51,3,5.12,4.01,2.74,650
52,7,5.93,4.66,2.85,651
52,2,10.52,9.79,7.52,730
52,4,6.39,4.88,3.44,718
52,6,6.84,4.89,3.37,649
52,5,5.15,4.2,3.94,652
52,1,6.47,4.8,3.22,651
52,3,5.19,4.04,2.76,650
53,7,6.42,4.78,2.9,652
53,2,10.72,9.85,7.55,729
53,6,7.1,4.98,3.41,651
53,4,6.68,4.96,3.47,718
53,5,5.38,4.26,3.97,649
53,1,6.43,4.82,3.24,652
53,3,5.74,4.18,2.81,650
54,7,6.71,4.87,2.94,651
54,2,11.46,10.02,7.62,731
54,6,7.57,5.11,3.46,651
54,5,6.31,4.47,4.04,651
54,4,6.78,5.02,3.5,717
54,1,7.28,5.02,3.31,651
54,3,6.8,4.42,2.9,651
55,7,7.45,5.05,3.01,652
55,2,11.75,10.1,7.66,730
55,6,7.68,5.18,3.49,651
55,5,7.25,4.7,4.11,650
55,4,6.72,5.03,3.51,718
55,1,8.06,5.22,3.38,652
55,3,7.06,4.52,2.94,652
56,7,7.5,5.1,3.04,646
56,2,12.01,10.18,7.7,722
56,6,7.87,5.26,3.53,644
56,4,7.62,5.25,3.59,711
56,5,7.39,4.77,4.14,645
56,1,8.29,5.32,3.42,646
56,3,6.89,4.52,2.95,646
57,7,7.7,5.18,3.08,646
57,2,12.81,10.38,7.78,721
57,6,7.8,5.29,3.55,643
