moment,node,load5,load10,load15,procs
38,2,7.96,20.01,23.67,686
38,4,8.27,27.7,32.65,693
38,1,6.3,20.28,23.31,690
38,6,6.2,19.7,23.11,687
39,3,7.48,19.17,22.29,686
39,7,5.24,18.55,21.54,747
39,5,13.06,22.82,23.97,786
39,4,8.41,27.41,32.53,693
39,2,7.32,19.68,23.55,686
39,1,6.12,20.01,23.21,691
39,6,6.34,19.5,23.03,687
40,3,7.36,18.95,22.2,686
40,7,5.62,18.41,21.48,747
40,5,12.17,22.48,23.86,786
40,2,7.13,19.43,23.45,686
40,4,7.89,26.99,32.37,693
40,6,5.83,19.18,22.91,687
40,1,6.35,19.82,23.13,691
41,3,7.25,18.74,22.11,686
41,7,5.17,18.1,21.37,747
41,5,11.44,22.15,23.74,789
41,2,6.8,19.16,23.34,686
41,4,7.5,26.59,32.21,693
41,6,5.37,18.86,22.78,687
41,1,6.56,19.64,23.06,691
42,3,7.31,18.56,22.04,687
42,7,4.76,17.8,21.25,747
42,5,11.4,21.97,23.68,789
42,2,6.66,18.93,23.24,686
42,4,6.9,26.15,32.03,693
42,1,6.84,19.48,22.99,691
42,6,5.1,18.58,22.67,687
43,3,7.53,18.42,21.97,686
43,7,4.54,17.54,21.15,744
43,5,12.33,21.99,23.67,792
43,2,6.85,18.76,23.16,685
43,4,6.59,25.76,31.88,692
43,6,4.85,18.31,22.56,686
43,1,7.09,19.33,22.92,691
44,3,7.81,18.29,21.91,687
44,7,4.49,17.31,21.05,751
44,5,12.63,21.89,23.63,790
44,2,7.1,18.62,23.09,688
44,4,6.3,25.38,31.72,692
44,6,4.94,18.1,22.47,688
44,1,6.52,19.01,22.79,689
45,3,7.98,18.16,21.85,687
45,7,4.13,17.03,20.94,751
45,5,12.82,21.77,23.58,791
45,2,7.33,18.47,23.02,689
45,4,6.28,25.06,31.58,693
45,6,5.11,17.92,22.39,689
45,1,6.16,18.72,22.68,689
46,3,8.14,18.02,21.79,689
46,7,4.2,16.83,20.86,753
46,5,12.99,21.66,23.54,793
46,2,6.74,18.17,22.9,690
46,4,6.65,24.83,31.47,694
46,6,5.42,17.77,22.31,690
46,1,6.07,18.49,22.59,691
47,3,8.13,17.85,21.71,688
47,7,4.51,16.68,20.79,753
47,5,13.15,21.55,23.49,793
47,2,6.84,18,22.82,690
47,4,6.76,24.55,31.35,694
47,1,6.3,18.34,22.51,691
47,6,5.63,17.6,22.24,690
48,3,8.04,17.67,21.63,688
48,7,4.63,16.5,20.71,752
48,5,13.14,21.41,23.43,793
48,2,7.02,17.85,22.74,690
48,4,6.78,24.26,31.22,692
48,1,6.52,18.18,22.44,690
48,6,5.74,17.43,22.16,690
49,3,8.12,17.53,21.56,687
49,7,4.9,16.36,20.64,753
49,5,13.13,21.27,23.38,793
49,2,7.02,17.67,22.66,690
49,4,6.96,24,31.1,694
49,6,5.92,17.27,22.08,688
49,1,6.72,18.03,22.37,691
50,3,8.19,17.39,21.5,688
50,7,5.06,16.2,20.56,752
50,5,13.2,21.14,23.33,791
50,2,7.01,17.49,22.57,689
50,4,7.12,23.75,30.98,694
50,1,6.74,17.85,22.29,691
50,6,5.92,17.08,21.99,690
51,3,8.09,17.21,21.42,687
51,7,5.3,16.07,20.5,753
51,5,13.26,21.03,23.28,793
51,2,7.09,17.33,22.49,689
51,4,7.11,23.47,30.85,694
51,6,6.09,16.93,21.92,690
51,1,6.84,17.68,22.21,690
52,3,7.93,17.03,21.33,688
52,7,5.6,15.95,20.43,753
52,5,13.24,20.89,23.22,792
52,2,7.25,17.19,22.42,690
52,4,7.18,23.22,30.73,693
52,6,6.32,16.8,21.85,690
52,1,6.77,17.49,22.12,690
53,3,7.69,16.83,21.25,688
53,7,5.55,15.77,20.35,753
53,5,13.22,20.76,23.17,791
53,2,7.23,17.02,22.34,690
53,4,7.01,22.91,30.59,694
53,6,6.38,16.64,21.77,690
53,1,6.95,17.35,22.05,689
54,3,7.39,16.62,21.15,687
54,5,13.44,20.68,23.13,791
54,7,5.58,15.61,20.27,753
54,2,7.29,16.87,22.26,691
54,4,7.09,22.67,30.47,693
54,6,6.51,16.5,21.69,690
54,1,7.04,17.19,21.97,689
55,3,7.36,16.46,21.08,687
55,7,5.62,15.45,20.2,752
55,5,13.57,20.59,23.08,789
55,2,7.18,16.69,22.17,690
55,4,7.08,22.41,30.34,694
55,6,6.71,16.37,21.63,690
55,1,7.19,17.06,21.9,690
56,3,7.49,16.33,21.01,687
56,7,5.81,15.32,20.13,750
56,5,13.28,20.41,23.01,788
56,2,7.17,16.53,22.09,691
56,4,6.99,22.13,30.21,694
56,6,6.73,16.21,21.55,688
56,1,7.1,16.87,21.82,690
57,3,7.54,16.19,20.94,679
57,7,5.91,15.18,20.06,741
57,5,13.18,20.27,22.95,773
57,2,7.4,16.42,22.03,683
57,4,6.99,21.88,30.08,686
57,6,6.83,16.08,21.47,678
57,1,7.09,16.71,21.74,682
58,3,7.57,16.06,20.87,673
58,7,5.99,15.05,19.99,736
58,5,13.01,20.12,22.89,765
58,2,7.44,16.28,21.95,676
58,4,7.08,21.65,29.97,680
58,6,6.61,15.88,21.38,674
58,1,7.08,16.55,21.66,675
59,3,7.53,15.91,20.8,673
59,7,6.07,14.91,19.92,736
59,5,12.85,19.97,22.83,766
59,2,7.57,16.16,21.88,677
59,4,6.99,21.39,29.84,680
59,1,7.16,16.4,21.59,676
59,6,6.56,15.71,21.3,674
