moment,node,recv_packets,send_bytes,send_packets
129,1,32472,1924541,26547
130,3,34384,1986700,27056
130,5,31520,1747673,24208
130,2,31973,1696557,23888
130,7,60104,2038524,29132
130,4,31627,1737915,25002
130,6,24260,1343055,19577
130,1,31843,1813255,26428
131,3,34014,2240379,27904
131,5,42385,2369862,33618
131,2,32769,1809640,26176
131,7,54544,1845145,26266
131,4,29451,1810463,24310
131,6,29281,1874306,25355
131,1,34191,2065082,29806
132,3,32542,2165272,27516
132,5,41623,2316374,33844
132,2,34631,1961896,27940
132,7,57655,1943933,27574
132,4,32737,1899873,27176
132,6,32968,1939411,27595
132,1,32177,1900155,26648
133,3,34058,2059864,26275
133,5,41693,2334584,32372
133,2,31289,1697193,24073
133,7,56535,1958769,28282
133,6,32993,1914761,27738
133,4,32925,1840852,26125
133,1,30402,1766229,25223
134,3,32311,1835089,25441
134,5,39293,2192798,31194
134,2,31550,1720012,24461
134,7,40457,1410578,20076
134,6,32982,1929462,27614
134,4,32012,1866069,27123
134,1,29089,1709353,23948
135,3,36118,2158248,29171
135,5,44219,2512624,37513
135,2,32070,1738790,25325
135,7,56535,1861608,27516
135,6,33779,1980263,28342
135,4,21370,1193033,16850
135,1,31086,1765015,25455
136,3,32698,2008639,25558
136,5,42157,2322273,32601
136,2,32893,1793938,25663
136,7,58957,2128392,30382
136,6,34314,2018539,29363
136,4,32371,1817399,25850
136,1,31039,1898750,27538
137,3,22067,1346773,17817
137,5,39341,2108558,29606
137,2,31642,1708045,24522
137,7,50154,1796404,25789
137,6,33916,1984954,28587
137,4,25680,1366246,20178
137,1,21592,1271335,18272
138,3,23505,1296796,18904
138,5,30556,1639704,24186
138,2,23861,1334722,19259
138,7,53960,1939829,28107
138,6,33499,2007526,28720
138,4,23338,1304890,18592
138,1,31943,1841477,26068
139,3,33817,2070175,27119
139,5,46524,2684958,38598
139,2,35482,1977310,28473
139,7,60011,1997244,29242
139,6,33887,1900525,27422
139,4,35166,2000711,28653
139,1,26811,1559073,22572
140,3,33858,1886038,27147
140,5,32059,1680532,23970
140,2,32111,1736679,24718
140,7,56774,1919287,27777
140,6,29359,1711260,24949
140,4,33670,1930349,27954
140,1,27380,1647356,24364
141,3,35445,2204261,29053
141,5,37502,2076945,29768
141,2,26171,1436395,20281
141,7,54577,1891285,27655
141,6,30219,1768352,25181
141,4,33368,1910599,27362
141,1,32513,1891826,26825
142,3,36194,2134608,29585
142,5,43603,2444675,35277
142,2,33121,1749076,25672
142,7,57101,2012879,29308
142,6,34755,2022411,29168
142,4,32563,1849608,26537
142,1,31618,1857009,26699
143,3,34904,2076944,28069
143,5,43570,2423969,34670
143,7,47711,1760181,24837
143,2,36646,2066883,30331
143,6,34817,2047041,29889
143,4,33531,1916804,27911
143,1,34892,2107732,30323
144,3,33250,1930439,26752
