moment,node,load5,load10,load15,procs
34,2,8.16,2.92,2.34,689
34,4,9.7,3.75,2.7,693
34,5,13.06,4.25,2.79,845
34,3,9.49,3.67,2.65,687
34,7,5.91,2.88,3.08,685
34,6,5.01,2.57,2.35,687
35,1,9.79,3.51,2.58,689
35,2,10.71,3.54,2.55,689
35,4,8.93,3.68,2.69,693
35,5,14.66,4.72,2.96,845
35,3,8.73,3.6,2.64,687
35,7,5.6,2.86,3.07,685
35,6,5.81,2.77,2.42,687
36,1,9.16,3.49,2.57,689
36,5,17.81,5.54,3.23,845
36,2,9.85,3.48,2.53,689
36,4,8.21,3.62,2.67,693
36,3,8.03,3.54,2.62,687
36,6,6.71,3.01,2.5,687
36,7,5.15,2.81,3.05,685
37,1,8.43,3.43,2.56,689
37,2,9.06,3.42,2.52,689
37,5,21.11,6.43,3.53,845
37,4,9.96,4.06,2.82,693
37,3,7.39,3.49,2.61,687
37,6,9.3,3.61,2.7,687
37,7,4.74,2.77,3.04,685
38,1,7.76,3.37,2.55,689
38,5,22.7,7,3.73,845
38,2,8.33,3.36,2.5,689
38,4,12.12,4.61,3,693
38,3,6.8,3.43,2.59,685
38,6,10.47,3.94,2.81,686
38,7,4.36,2.72,3.02,685
39,2,7.67,3.31,2.49,686
39,1,7.13,3.31,2.53,684
39,5,24.25,7.58,3.94,838
39,4,12.83,4.88,3.1,688
39,7,4.01,2.68,3,681
39,6,12.28,4.43,2.97,683
39,3,6.25,3.37,2.58,681
40,2,7.13,3.27,2.48,686
40,1,6.56,3.26,2.52,683
40,5,27.11,8.46,4.24,838
40,7,3.69,2.63,2.99,681
40,4,13.65,5.18,3.21,688
40,3,7.03,3.58,2.65,681
40,6,14.5,5.02,3.17,683
41,2,6.56,3.22,2.47,686
41,5,28.54,9.06,4.46,838
41,1,6.04,3.21,2.5,683
41,7,3.39,2.59,2.97,681
41,4,15.84,5.77,3.41,688
41,3,9.35,4.12,2.83,681
41,6,15.34,5.35,3.29,683
42,1,7.23,3.5,2.6,683
42,2,6.76,3.31,2.5,686
42,5,31.06,9.91,4.76,838
42,7,4.08,2.74,3.02,681
42,4,16.57,6.09,3.53,688
42,3,11.81,4.71,3.03,681
42,6,14.27,5.29,3.28,683
43,1,9.46,4.02,2.78,683
43,5,28.81,9.79,4.75,838
43,2,9.1,3.85,2.68,686
43,7,7.04,3.38,3.22,681
43,4,15.33,6.01,3.51,688
43,6,13.13,5.21,3.27,683
43,3,14.06,5.3,3.23,682
44,1,9.18,4.06,2.8,683
44,5,26.51,9.63,4.72,838
44,2,11.41,4.42,2.87,686
44,7,9.68,3.99,3.42,681
44,4,14.1,5.91,3.5,688
44,6,12.08,5.12,3.25,683
