moment,node,load5,load10,load15,procs
63,2,23.63,20.04,12.61,699
63,3,24.79,21.03,12.95,696
63,5,24.28,20.1,12.56,698
63,4,24.02,19.99,12.49,699
63,6,23.33,19.13,12.4,680
63,7,21.29,18.82,14.16,696
64,1,55.99,38.93,20.39,854
64,2,24.94,20.37,12.76,699
64,3,26.01,21.35,13.1,696
64,5,25.53,20.44,12.71,698
64,4,25.3,20.32,12.64,699
64,6,24.66,19.48,12.54,680
64,7,22.79,19.17,14.3,696
65,1,56.31,39.28,20.61,854
65,2,26.15,20.7,12.9,699
65,3,27.13,21.66,13.24,696
65,5,26.69,20.76,12.85,698
65,4,26.48,20.64,12.79,699
65,6,25.89,19.82,12.69,680
65,7,24.17,19.52,14.44,696
66,1,56.61,39.62,20.82,854
66,2,27.26,21.02,13.05,700
66,3,28.16,21.96,13.39,696
66,5,27.76,21.08,13,698
66,4,27.56,20.97,12.93,699
66,6,27.02,20.15,12.84,680
66,7,25.44,19.86,14.58,696
67,1,56.96,39.98,21.03,854
67,2,28.28,21.34,13.19,699
67,3,29.11,22.26,13.53,696
67,5,28.74,21.39,13.14,700
67,4,28.56,21.28,13.08,699
67,6,28.06,20.48,12.99,680
67,7,26.6,20.19,14.71,696
68,1,57.2,40.31,21.24,840
68,2,29.22,21.65,13.34,691
68,3,29.98,22.56,13.67,688
68,5,29.64,21.7,13.29,691
68,4,29.47,21.59,13.22,691
68,6,29.02,20.81,13.13,673
68,7,28.32,20.66,14.89,689
69,1,57.43,40.64,21.45,840
69,2,30.08,21.95,13.48,692
69,3,30.78,22.85,13.81,689
69,5,30.47,22.01,13.43,690
69,4,30.32,21.9,13.37,691
69,6,29.9,21.13,13.28,672
69,7,29.25,20.98,15.03,688
70,1,57.63,40.96,21.66,840
70,2,30.87,22.25,13.62,691
70,3,31.52,23.13,13.96,690
70,5,31.23,22.31,13.58,692
70,4,31.09,22.2,13.51,693
70,6,30.71,21.44,13.42,673
70,7,30.11,21.29,15.16,689
71,1,57.82,41.28,21.87,842
71,2,31.61,22.55,13.77,693
71,3,32.2,23.41,14.1,689
71,5,31.94,22.6,13.72,692
