moment,node,load5,load10,load15,procs
65,5,0.84,10.51,11.75,713
65,1,1.23,4.55,5.69,653
65,4,0.75,6.12,6.84,658
66,2,5.54,6.67,6.13,732
66,7,0.33,3.03,4.3,653
66,3,0.54,3.99,4.93,651
66,6,1.51,5.98,6.7,654
66,5,0.77,10.34,11.68,713
66,1,1.13,4.48,5.66,653
66,4,0.69,6.02,6.8,658
67,2,5.34,6.61,6.11,732
67,7,0.3,2.98,4.28,653
67,3,0.5,3.92,4.9,651
67,6,1.47,5.9,6.66,654
67,5,0.71,10.16,11.62,713
67,1,1.04,4.4,5.62,653
67,4,0.72,5.93,6.77,658
68,2,4.99,6.51,6.09,732
68,7,0.36,2.95,4.26,653
68,3,0.46,3.86,4.88,651
68,6,1.35,5.8,6.63,654
68,5,0.81,10.03,11.57,713
68,1,0.95,4.33,5.59,653
68,4,0.66,5.83,6.74,658
69,2,4.83,6.46,6.07,732
69,3,0.42,3.79,4.85,651
69,7,0.73,2.98,4.26,653
69,6,1.24,5.7,6.59,653
69,5,0.91,9.9,11.52,713
69,1,0.88,4.26,5.56,653
69,4,0.6,5.74,6.7,658
70,2,4.44,6.35,6.04,732
70,3,1.27,3.91,4.88,651
70,7,0.67,2.93,4.24,653
70,6,1.14,5.61,6.56,653
70,5,0.83,9.73,11.46,713
70,1,0.89,4.2,5.54,653
70,4,0.56,5.64,6.66,658
71,2,4.25,6.28,6.02,732
71,3,1.17,3.85,4.86,651
71,7,0.62,2.88,4.22,653
71,6,1.05,5.51,6.52,653
71,5,0.77,9.57,11.39,713
71,1,0.82,4.13,5.51,653
71,4,0.51,5.55,6.63,658
72,2,4.23,6.24,6,732
72,3,1.47,3.87,4.86,651
72,7,0.57,2.84,4.19,653
72,6,0.96,5.42,6.49,653
72,5,0.71,9.41,11.33,713
72,1,0.75,4.06,5.48,653
72,4,0.47,5.45,6.59,658
73,2,4.77,6.32,6.03,732
73,6,0.89,5.33,6.45,653
73,3,1.35,3.8,4.83,651
73,7,0.52,2.79,4.17,654
73,5,0.65,9.25,11.27,713
